Company Name,Company Description,Logo Path,Original Link,Country,Founded,Industry,Sector,Employees,CEO,Address,Phone,Website,Ticker Symbol,Exchange,Fiscal Year,Reporting Currency,CIK Code,CUSIP Number,ISIN Number,SIC Code,IPO Date,Stock Type,Employer ID,IPO Price,Share Class
Beam Therapeutics Inc.,"Beam Therapeutics Inc., a biotechnology company, engages in the development of precision genetic medicines for patients suffering from serious diseases in the United States.
It develops BEAM-101 for the treatment of sickle cell disease or beta-thalassemia; and BEAM-302, a liver-targeting LNP formulation to treat severe alpha-1 antitrypsin deficiency; BEAM-201, an anti-CD7 CAR-T product candidate, which is in Phase 1/2 clinical trials for the treatment of refractory T-cell acute lymphoblastic leukemia/T cell lymphoblastic lymphoma; and BEAM-301, a liver-targeting LNP formulation for the treatment of glycogen storage disease 1a.
The company has research collaboration agreement with Pfizer Inc., focus on in vivo base editing programs for targets rare genetic diseases of the liver, muscle, and central nervous system; Apellis Pharmaceuticals to conduct preclinical research on target specific genes within the complement system in various organs, including the eye, liver, and brain; Verve Therapeutics, Inc., for cardiovascular disease treatments; Sana Biotechnology, Inc., to research, develop, and commercialize rights to CRISPR Cas12b for cell therapy programs; and Orbital Therapeutics design RNA for the prevention, treatment or diagnosis of human disease.
Beam Therapeutics Inc. was incorporated in 2017 and is based in Cambridge, Massachusetts.",Data/company_logos_stock_analysis\Beam_Therapeutics_Inc._logo.svg,https://stockanalysis.com/stocks/beam/,United States,2017,Biotechnology,Healthcare,436,John Evans,"238 Main Street, 9th Floor
Cambridge, Massachusetts 02142-1016
United States",857 327 8775,beamtx.com,BEAM,NASDAQ,January - December,USD,0000789073,07373V105,US07373V1052,2080,"Feb 6, 2020",Common Stock,13-3295276,$17.00,
"CG Oncology, Inc.","CG Oncology, Inc., a late-stage clinical biopharmaceutical company, focuses on developing and commercializing backbone bladder-sparing therapeutics for patients with bladder cancer.
The company develops BOND-003 for the treatment of high-risk bacillus calmette guerin (BCG)-unresponsive non-muscle invasive bladder cancer (NMIBC) patients; CORE-001 to treat cretostimogene in combination with pembrolizumab in high-risk BCG-unresponsive NMIBC patients; and CORE-002 for the treatment of cretostimogene in combination with the checkpoint inhibitor nivolumab in muscle invasive bladder cancer patients.
It also develops PIVOT-006, a cretostimogene monotherapy for intermediate-risk NMIBC following transurethral resection of the bladder tumor; and CORE-008 for treating patients with high-risk NMIBC, including BCG-exposed and BCG-naïve NMIBC patients.
CG Oncology, Inc. was formerly known as Cold Genesys, Inc. and changed its name to CG Oncology, Inc. in June 2020.
CG Oncology, Inc. was founded in 2010 and is based in Irvine, California.","Data/company_logos_stock_analysis\CG_Oncology,_Inc._logo.svg",https://stockanalysis.com/stocks/cgon/,United States,2010,Biotechnology,Healthcare,61,Arthur Kuan,"400 Spectrum Center Drive, Suite 2040
Irvine, California 92618
United States",949 409 3700,cgoncology.com,CGON,NASDAQ,January - December,USD,0001991792,,US1569441009,2836,"Jan 25, 2024",Common Stock,37-1611499,$19.00,
Ligand Pharmaceuticals Incorporated,"Ligand Pharmaceuticals Incorporated, a biopharmaceutical company, engages in the development and licensing of biopharmaceutical assets worldwide.
Its commercial programs include Kyprolis and Evomela, which are used to treat multiple myeloma; Rylaze, a recombinant erwinia asparaginase for the treatment of acute lymphoblastic leukemia or lymphoblastic lymphoma in adult and pediatric patients; Filspari, a dual endothelin and angiotensin II receptor antagonist in development for rare kidney diseases and non-immunosuppressive treatment indicated for immunoglobulin A nephropathy; Teriparatide injection product for osteoporosis; Vaxneuvance for the prevention of invasive disease caused by streptococcus pneumoniae serotypes; and Pneumosil, a pneumococcal conjugate vaccine to help fight against pneumococcal pneumonia among children.
The company also offers TZIELD, a CD3-directed antibody indicated to delay the onset of Stage 3 type 1 diabetes (T1D) in adults and children aged 8 years and older with Stage 2 T1D; Nexterone, a captisol-enabled formulation of amiodarone; Zulresso, a captisol-enabled formulation of brexanolone for the treatment of postpartum depression; and Veklury, an antiviral treatment for moderate or severe COVID-19.
In addition, it provides Noxafil-IV, a captisol-enabled formulation of posaconazole for IV use; Duavee for the treatment of post-menopausal symptoms in women; Exemptia for autoimmune diseases; Vivitra for breast cancer; and Bryxta and Zybev for various indications.
The company has alliances, licenses, and other business relationships with Amgen, Merck, Pfizer, Jazz, Takeda, Gilead Sciences, and Baxter International.
Further, it sells Captisol materials. Ligand Pharmaceuticals Incorporated was incorporated in 1987 and is based in Jupiter, Florida.",Data/company_logos_stock_analysis\Ligand_Pharmaceuticals_Incorporated_logo.svg,https://stockanalysis.com/stocks/lgnd/,United States,1987,Biotechnology,Healthcare,58,Todd Davis,"555 Heritage Drive, Suite 200
Jupiter, Florida 33458
United States",858 550 7500,ligand.com,LGND,NASDAQ,January - December,USD,0000886163,53220K504,US53220K5048,2834,"Nov 18, 1992",Common Stock,77-0160744,,
"Tarsus Pharmaceuticals, Inc.","Tarsus Pharmaceuticals, Inc., a commercial stage biopharmaceutical company, focuses on the development and commercialization of novel therapeutic candidates for eye care in the United States.
The company’s lead product candidate is XDEMVY, a novel therapeutic for the treatment of blepharitis caused by the infestation of Demodex mites, as well as to treat meibomian gland disease.
It is developing TP-04 for the treatment of rosacea; and TP-05 for Lyme prophylaxis and community malaria reduction.
In addition, the company develops lotilaner to address diseases across therapeutic categories in human medicine, including eye care, dermatology, and other infectious disease prevention.
Tarsus Pharmaceuticals, Inc. was incorporated in 2016 and is headquartered in Irvine, California.","Data/company_logos_stock_analysis\Tarsus_Pharmaceuticals,_Inc._logo.svg",https://stockanalysis.com/stocks/tars/,United States,2016,Biotechnology,Healthcare,244,Bobak Azamian,"15440 Laguna Canyon Road, Suite 160
Irvine, California 92618
United States",949 409 1801,tarsusrx.com,TARS,NASDAQ,January - December,USD,0001819790,87650L103,US87650L1035,2836,"Oct 16, 2020",Common Stock,81-4717861,$16.00,
"Recursion Pharmaceuticals, Inc.","Recursion Pharmaceuticals, Inc. operates as a clinical-stage biotechnology company, engages in the decoding biology by integrating technological innovations across biology, chemistry, automation, data science, and engineering to industrialize drug discovery.
The company develops REC-994, which is in Phase 2 clinical trial to treat cerebral cavernous malformation; REC-2282, which is in Phase 2/3 clinical trial for the treatment of neurofibromatosis type 2; REC-4881, which is in Phase 1b/2 clinical trial to treat familial adenomatous polyposis; REC-3964, which is in Phase 1 clinical trial to treat Clostridioides difficile infection; and REC-4881, which is in Phase 2 clinical trial to treat AXIN1 or APC mutant cancers.
Its preclinical stage product includes RBM39 to treat HR-proficient ovarian cancer. The company has collaboration and agreement with Bayer AG; the University of Utah Research Foundation; Ohio State Innovation Foundation; Roche & Genentech; and Takeda Pharmaceutical Company Limited.
Recursion Pharmaceuticals, Inc. was incorporated in 2013 and is headquartered in Salt Lake City, Utah.","Data/company_logos_stock_analysis\Recursion_Pharmaceuticals,_Inc._logo.svg",https://stockanalysis.com/stocks/rxrx/,United States,2013,Biotechnology,Healthcare,500,Christopher Gibson,"41 South Rio Grande Street
Salt Lake City, Utah 84101
United States",385 269 0203,recursion.com,RXRX,NASDAQ,January - December,USD,0001601830,75629V104,US75629V1044,2836,"Apr 16, 2021",Common Stock,46-4099738,$18.00,Class A Shares
"Agios Pharmaceuticals, Inc.","Agios Pharmaceuticals, Inc., a biopharmaceutical company, discovers and develops medicines in the field of cellular metabolism in the United States.
Its lead product includes PYRUKYND (mitapivat), an activator of wild-type and mutant pyruvate kinase (PK), enzymes for the treatment of hemolytic anemias.
The company develops AG-946, a PK activator for treating lower-risk myelodysplastic syndrome and hemolytic anemias; and AG-181, a phenylalanine hydroxylase stabilizer for the treatment of phenylketonuria.
Its preclinical product is siRNA for the treatment of polycythemia vera, a rare blood disorder. Agios Pharmaceuticals, Inc. was incorporated in 2007 and is headquartered in Cambridge, Massachusetts.","Data/company_logos_stock_analysis\Agios_Pharmaceuticals,_Inc._logo.svg",https://stockanalysis.com/stocks/agio/,United States,2007,Biotechnology,Healthcare,386,Brian Goff,"88 Sidney Street
Cambridge, Massachusetts 02139
United States",617 649 8600,agios.com,AGIO,NASDAQ,January - December,USD,0001439222,00847X104,US00847X1046,2834,"Jul 24, 2013",Common Stock,,,
"Harmony Biosciences Holdings, Inc.","Harmony Biosciences Holdings, Inc., a commercial-stage pharmaceutical company, focuses on developing and commercializing therapies for patients with rare and other neurological diseases in the United States.
The company offers WAKIX (pitolisant), a molecule with a novel mechanism of action for the treatment of excessive daytime sleepiness in adult patients with narcolepsy.
It also offers HBS-102, a melanin-concentrating hormone receptor 1 for MCH neurons. The company was formerly known as Harmony Biosciences II, Inc. and changed its name to Harmony Biosciences Holdings, Inc. in February 2020.
Harmony Biosciences Holdings, Inc. was incorporated in 2017 and is headquartered in Plymouth Meeting, Pennsylvania.","Data/company_logos_stock_analysis\Harmony_Biosciences_Holdings,_Inc._logo.svg",https://stockanalysis.com/stocks/hrmy/,United States,2017,Biotechnology,Healthcare,246,Jeffrey Dayno,"630 West Germantown Pike, Suite 215
Plymouth Meeting, Pennsylvania 19462
United States",484 539 9800,harmonybiosciences.com,HRMY,NASDAQ,January - December,USD,0001802665,413197104,US4131971040,2834,"Aug 19, 2020",Common Stock,82-2279923,$24.00,
Mesoblast Limited,"Mesoblast Limited engages in the development of regenerative medicine products in Australia, the United States, Singapore, and Switzerland.
Its proprietary regenerative medicine technology platform is based on specialized cells known as mesenchymal lineage cells.
The company offers Remestemcel-L that is in Phase III clinical trials for the treatment of systemic inflammatory diseases, including steroid refractory acute graft versus host disease and biologic refractory inflammatory bowel disease, as well as Crohn’s disease; and Remestemcel-L, which is in Phase III clinical trials to treat chronic heart failure and chronic low back pain due to degenerative disc disease.
It is also developing MPC-300-IV to treat biologic refractory rheumatoid arthritis diabetic nephropathy.
It has strategic partnerships with Tasly Pharmaceutical Group to offer MPC-150-IM for the treatment or prevention of chronic heart failure and MPC-25-IC for the treatment or prevention of acute myocardial infarction; JCR Pharmaceuticals Co. Ltd. to treat wound healing in patients with epidermolysis bullosa and for the treatment of neonatal hypoxic ischemic encephalopathy; and Grünenthal to develops and commercializes cell therapy for the treatment of chronic low back pain.
The company was incorporated in 2004 and is headquartered in Melbourne, Australia.",Data/company_logos_stock_analysis\Mesoblast_Limited_logo.svg,https://stockanalysis.com/stocks/meso/,Australia,2004,Biotechnology,Healthcare,73,Silviu Itescu,"55 Collins Street, Level 38
Melbourne, VIC 3000
Australia",61 3 9639 6036,mesoblast.com,MESO,NASDAQ,July - June,USD,0001345099,590717104,US5907174016,2836,,,,,
"Iovance Biotherapeutics, Inc.","Iovance Biotherapeutics, Inc., a commercial-stage biotechnology company, develops and commercializes cell therapies using autologous tumor infiltrating lymphocyte for the treatment of metastatic melanoma and other solid tumor cancers in the United States.
The company offers Amtagvi, a tumor-derived autologous T cell immunotherapy used to treat adult patients with unresectable or metastatic melanoma; and Proleukin, an interleukin-2 product for the treatment of patients with metastatic renal cell carcinoma.
It also develops lifileucel in combination with pembrolizumab to treat frontline advanced melanoma patients; LN-145 for the treatment of non-small cell lung cancer (NSCLC) and solid tumor cancers; IOV-4001, which is in Phase 1/2 IOV-GM1-201 clinical trial, for the treatment of NSCLC; and lifileucel for gynecological cancers.
The company has collaborations and licensing agreements with WuXi Advanced Therapies, Inc.; National Institutes of Health; the National Cancer Institute; H.
Lee Moffitt Cancer Center; The University of Texas M.D. Anderson Cancer Center; Cellectis S.A.; Novartis Pharma AG; and Boehringer Ingelheim Biopharmaceuticals GmbH.
The company was formerly known as Lion Biotechnologies, Inc. and changed its name to Iovance Biotherapeutics, Inc. in June 2017.
Iovance Biotherapeutics, Inc. was incorporated in 2007 and is headquartered in San Carlos, California.","Data/company_logos_stock_analysis\Iovance_Biotherapeutics,_Inc._logo.svg",https://stockanalysis.com/stocks/iova/,United States,2007,Biotechnology,Healthcare,557,Frederick Vogt,"825 Industrial Road, Suite 400
San Carlos, California 94070
United States",650 260 7120,iovance.com,IOVA,NASDAQ,January - December,USD,0001425205,462260100,US4622601007,2836,,,75-3254381,,
"Mirum Pharmaceuticals, Inc.","Mirum Pharmaceuticals, Inc., a biopharmaceutical company, focuses on the development and commercialization of novel therapies for debilitating rare and orphan diseases.
Its lead product candidate is LIVMARLI (maralixibat), an orally administered and minimally absorbed ileal bile acid transporter (IBAT) inhibitor that is approved for the treatment of cholestatic pruritus in patients with Alagille syndrome in the United States and internationally.
The company is also involved in the commercialization of Cholbam, a cholic acid capsule, which is approved as treatment for pediatric and adult patients with bile acid synthesis disorders due to single enzyme defects and for adjunctive treatment of patients with peroxisomal disorders, including peroxisome biogenesis disorder-Zellweger spectrum disorder and Smith-Lemli-Opitz syndrome; and Chenodal, a tablet, which is approved for the treatment of radiolucent stones in the gallbladder, and under Phase 3 development for the treatment cerebrotendinous xanthomatosis.
In addition, it develops Volixibat, an oral and minimally absorbed agent designed to inhibit IBAT, currently under Phase 2b clinical trial for the treatment of adult patients with cholestatic liver diseases.
The company was incorporated in 2018 and is headquartered in Foster City, California.","Data/company_logos_stock_analysis\Mirum_Pharmaceuticals,_Inc._logo.svg",https://stockanalysis.com/stocks/mirm/,United States,2018,Biotechnology,Healthcare,264,Christopher Peetz,"950 Tower Lane, Suite 1050
Foster City, California 94404
United States",650 667 4085,mirumpharma.com,MIRM,NASDAQ,January - December,USD,0001759425,604749101,US6047491013,2834,"Jul 18, 2019",Common Stock,83-1281555,$15.00,
Geron Corporation,"Geron Corporation, a late-stage clinical biopharmaceutical company, focuses on the development and commercialization of therapeutics for myeloid hematologic malignancies.
It develops imetelstat, a telomerase inhibitor that is in Phase 3 clinical trials, which inhibits the uncontrolled proliferation of malignant stem and progenitor cells in myeloid hematologic malignancies for the treatment of low or intermediate-1 risk myelodysplastic syndromes and intermediate-2 or high-risk myelofibrosis.
The company was incorporated in 1990 and is headquartered in Foster City, California.",Data/company_logos_stock_analysis\Geron_Corporation_logo.svg,https://stockanalysis.com/stocks/gern/,United States,1990,Biotechnology,Healthcare,141,John Scarlett,"919 East Hillsdale Boulevard, Suite 250
Foster City, California 94404
United States",650 473 7700,geron.com,GERN,NASDAQ,January - December,USD,0000886744,374163103,US3741631036,2834,"Jun 30, 1996",Common Stock,75-2287752,,
"Disc Medicine, Inc.","Disc Medicine, Inc., together with its subsidiaries, a clinical-stage biopharmaceutical company, engages in the discovery, development, and commercialization of novel treatments for patients suffering from serious hematologic diseases in the United States.
The company has assembled a portfolio of clinical and preclinical product candidates that aim to modify fundamental biological pathways associated with the formation and function of red blood cells, primarily heme biosynthesis and iron homeostasis.
Its pipeline includes bitopertin for the treatment of erythropoietic porphyrias, including erythropoietic protoporphyria, X-linked protoporphyria, and diamond-blackfan anemia; DISC-0974 for the treatment of anemia of myelofibrosis, and anemia of chronic kidney disease; and DISC-3405 for the treatment of polycythemia vera, and other hematologic disorders.
The company's preclinical programs include DISC-0998, for the treatment of anemia associated with inflammatory diseases.
Disc Medicine, Inc. was founded in 2017 and is headquartered in Watertown, Massachusetts.","Data/company_logos_stock_analysis\Disc_Medicine,_Inc._logo.svg",https://stockanalysis.com/stocks/iron/,United States,2017,Biotechnology,Healthcare,74,John Quisel,"321 Arsenal Street, Suite 101
Watertown, Massachusetts 02472
United States",617 674 9274,discmedicine.com,IRON,NASDAQ,January - December,USD,0001816736,,US2546041011,2834,,Common Stock,85-1613057,,
"Soleno Therapeutics, Inc.","Soleno Therapeutics, Inc., a clinical-stage biopharmaceutical company, focuses on the development and commercialization of novel therapeutics for the treatment of rare diseases.
Its lead candidate is Diazoxide Choline Extended-Release tablets, a once-daily oral tablet, which is in Phase III clinical trials for the treatment of Prader-Willi Syndrome.
The company was formerly known as Capnia, Inc. and changed its name to Soleno Therapeutics, Inc. in May 2017.
Soleno Therapeutics, Inc. was incorporated in 1999 and is based in Redwood City, California.","Data/company_logos_stock_analysis\Soleno_Therapeutics,_Inc._logo.svg",https://stockanalysis.com/stocks/slno/,United States,1999,Biotechnology,Healthcare,33,Anish Bhatnagar,"203 Redwood Shores Parkway, Suite 500
Redwood City, California 94065
United States",650 213 8444,soleno.life,SLNO,NASDAQ,January - December,USD,0001484565,834203200,US8342033094,3845,"Nov 13, 2014",Common Stock,77-0523891,,
