Company Name,Company Description,Logo Path,Original Link,Country,Founded,Industry,Sector,Employees,CEO,Address,Phone,Website,Ticker Symbol,Exchange,Fiscal Year,Reporting Currency,CIK Code,CUSIP Number,ISIN Number,SIC Code,IPO Date,Stock Type,Employer ID,IPO Price,Share Class
"Calidi Biotherapeutics, Inc.","Calidi Biotherapeutics, Inc., a clinical stage immuno-oncology company, engages in developing allogeneic stem cell-based platforms to potentiate and deliver oncolytic viruses to cancer patients in the United States.
Its product pipeline comprising CLD-101, which is in phase 1b clinical trial for the treatment of high grade glioma; CLD-101, which is in phase 1 clinical trial for the treatment of recurrent high grade glioma; CLD-201, which is in preclinical trial for the treatment of advanced solid tumors, such as triple-negative breast cancer, metastatic/unresectable melanoma, head and neck squamous cell carcinoma, advanced soft tissue sarcoma, and advanced basal cell carcinoma; and CLD-400, which is in preclinical trial for the treatment of lung cancer and metastatic solid tumors.
The company offers NeuroNova platform and SuperNova platform. The company is headquartered in San Diego, California.","Data/company_logos_stock_analysis\Calidi_Biotherapeutics,_Inc._logo.svg",https://stockanalysis.com/stocks/cldi/,United States,2014,Biotechnology,Healthcare,41,Allan Camaisa,"4475 Executive Drive, Suite 200
San Diego, California 92121
United States",858 794 9600,calidibio.com,CLDI,NYSEAMERICAN,January - December,USD,0001855485,,US3207031010,2836,,Common Stock,86-2967193,,
"NKGen Biotech, Inc.","NKGen Biotech, Inc. operates as a clinical-stage biotechnology company that focuses on the development and commercialization of autologous, allogeneic, and CAR-NK natural killer cell therapies.
Its lead products include SNK01, an autologous NK cell therapy candidate treatment for neurodegenerative diseases; and SNK02, an allogeneic NK cell therapy, which is in Phase 1 clinical trials for refractory solid tumors.
The company has a license agreement with NKMAX. The company was formerly known as NKMAX America, Inc. NKGen Biotech, Inc. was founded in 2017 and is headquartered in Santa Ana, California.","Data/company_logos_stock_analysis\NKGen_Biotech,_Inc._logo.svg",https://stockanalysis.com/stocks/nkgn/,United States,2017,Biotechnology,Healthcare,63,Paul Y. Song,"3001 Daimler Street
Santa Ana, California 92705
United States",949-396-6830,nkgenbiotech.com,NKGN,NASDAQ,January - December,USD,0001845459,,US65488A1016,2836,,Common Stock,,,
CervoMed Inc.,"CervoMed Inc., a biotechnology company, engages in the development and commercialization of treatments for age-related neurologic disorders.
Its lead drug candidate is neflamapimod, an orally administered small molecule brain penetrant for the treatment of dementia with Lewy bodies (DLB), Alzheimer’s diseases, frontotemporal dementia, and ischemic stroke recovery.
The company also develops EIP200 for central nervous system which is in preclinical trials. CervoMed Inc. was founded in 2010 and is headquartered in Boston, Massachusetts.",Data/company_logos_stock_analysis\CervoMed_Inc._logo.svg,https://stockanalysis.com/stocks/crvo/,United States,2001,Biotechnology,Healthcare,8,John Alam,"20 Park Plaza, Suite 424
Boston, Massachusetts 02116
United States",617 744 4400,cervomed.com,CRVO,NASDAQ,January - December,USD,0001053691,,US15713L1098,2834,,,30-0645032,,
"Synlogic, Inc.","Synlogic, Inc., a clinical-stage biopharmaceutical company, engages in the discovery and development of synthetic biotics to treat metabolic diseases in the United States.
Its pipeline include SYNB1618, an orally administered, non-systemically absorbed drug candidate to treat phenylketonuria; SYNB1934, an orally administered, non-systemically absorbed drug candidate, which is in Phase III clinical trial to treat phenylketonuria; SYNB1353, an orally administered, non-systemically absorbed drug candidate, which is in Phase I clinical to treat homocystinuria; SYNB8802, an orally administered, non-systemically absorbed drug candidate that is in Phase II clinical trial for the treatment of enteric hyperoxaluria; and SYNB2081 to lower uric acid for the potential treatment of gout.
The company has a collaboration agreement with F. Hoffmann-La Roche Ltd and Hoffmann-La Roche Inc. for the research and pre-clinical development of a synthetic biotic medicine for the treatment of inflammatory bowel disease; and Ginkgo Bioworks, Inc. Synlogic, Inc. is based in Cambridge, Massachusetts.","Data/company_logos_stock_analysis\Synlogic,_Inc._logo.svg",https://stockanalysis.com/stocks/sybx/,United States,,Biotechnology,Healthcare,6,Mary Dooley,"301 Binney Street, Suite 402
Cambridge, Massachusetts 02142
United States",617 401 9975,synlogictx.com,SYBX,NASDAQ,January - December,USD,0001527599,87166L100,US87166L2097,2834,,,26-1824804,,
"GlycoMimetics, Inc.","GlycoMimetics, Inc., a biotechnology company, focuses on the discovery and development of therapies for cancers and inflammatory diseases in the United States.
It develops uproleselan, an E-selectin antagonist, which is used in combination with chemotherapy to treat acute myeloid leukemia (AML), as well as completed phase 3 trial to treat relapsed/refractory AML.
The company also develops various other programs, including GMI-1687, an antagonist of E-selectin to treat vaso-occlusive crisis; and GMI-2093, a galectin-3 carbohydrate-binding protein.
In addition, its portfolio comprises GMI-1359, which targets e-selectin and a chemokine receptor for the treatment of osteosarcoma.
The company has a cooperative research and development agreement with the National Cancer Institute; and a collaboration and license agreement with Apollomics (Hong Kong) Limited for the development and commercialization of uproleselan and GMI-1687.
GlycoMimetics, Inc. was incorporated in 2003 and is headquartered in Rockville, Maryland.","Data/company_logos_stock_analysis\GlycoMimetics,_Inc._logo.svg",https://stockanalysis.com/stocks/glyc/,United States,2003,Biotechnology,Healthcare,35,Harout Semerjian,"9708 Medical Center Drive
Rockville, Maryland 20850
United States",240 243 1201,glycomimetics.com,GLYC,NASDAQ,January - December,USD,0001253689,38000Q102,US38000Q1022,2834,"Jan 10, 2014",Common Stock,,,
BioLineRx Ltd.,"BioLineRx Ltd., a commercial stage biopharmaceutical company, develops and commercializes therapeutics for oncology and rare diseases.
The company’s pipeline includes APHEXDA (motixafortide), a peptide that is in Phase 1 clinical trial for the treatment of sickle cell disease, and Phase 2b clinical trial for the treatment of pancreatic cancer, as well as completed Phase 3 clinical trial for the treatment of multiple myeloma.
It also develops BL-5010, a pen-like applicator containing an acidic aqueous solution for the non-surgical removal of skin lesions.
BioLineRx Ltd. was incorporated in 2003 and is headquartered in Hevel Modi'in, Israel.",Data/company_logos_stock_analysis\BioLineRx_Ltd._logo.svg,https://stockanalysis.com/stocks/blrx/,Israel,2003,Biotechnology,Healthcare,79,Philip Serlin,"Modi’in Technology Park, 2 HaMa’ayan Street
Hevel Modi'in, 7177871
Israel",972 8 642 9100,biolinerx.com,BLRX,NASDAQ,January - December,USD,0001498403,09071M205,US09071M2052,2834,"Jul 25, 2011",,,,
HCW Biologics Inc.,"HCW Biologics Inc., a clinical-stage biopharmaceutical company, focuses on discovering and developing novel immunotherapies for chronic, low-grade inflammation, and age-related diseases in the United States.
The company’s lead products include HCW9218, which is in Phase 1 clinical chemo-refractory/chemo-resistant solid tumors with pancreatic, ovarian, breast, prostate, and colorectal cancers, as well as Phase 2 clinical trial with metastatic advanced stage ovarian cancer patients; and HCW9302 for autoimmune and proinflammatory diseases, such as alopecia areata diseases.
It also develops HCW9201, a cell-based therapy that is in Phase I clinical trials for the treatment of patients with relapsed/refractory acute myelogenous leukemia; and HCW9206, an injectable immunotherapeutic to use as adjuvant for adoptive cell therapy in cancer treatment.
The company was incorporated in 2018 and is headquartered in Miramar, Florida.",Data/company_logos_stock_analysis\HCW_Biologics_Inc._logo.svg,https://stockanalysis.com/stocks/hcwb/,United States,2018,Biotechnology,Healthcare,45,Hing Wong,"2929 North Commerce Parkway
Miramar, Florida 33025
United States",954 842 2024,hcwbiologics.com,HCWB,NASDAQ,January - December,USD,0001828673,40423R105,US40423R1059,2834,"Jul 20, 2021",Common Stock,82-5024477,$8.00,Class A Shares
Cingulate Inc.,"Cingulate Inc., a biopharmaceutical company, focuses on the development of pharmaceutical products for the treatment of attention deficit/hyperactivity disorder and anxiety in the United States.
The company’s stimulant medications are CTx-1301 (dexmethylphenidate), which is in phase 3 clinical trial, as well as CTx-1302 (dextroamphetamine), which is in investigational new drug application development for the treatment of attention deficit/hyperactivity disorder intended for children, adolescents, and adults.
It also focuses on developing CTx-2103 that is in a formulation stage for the treatment of anxiety. The company was founded in 2012 and is headquartered in Kansas City, Kansas.",Data/company_logos_stock_analysis\Cingulate_Inc._logo.svg,https://stockanalysis.com/stocks/cing/,United States,2012,Biotechnology,Healthcare,13,Shane Schaffer,"1901 West 47th Place
Kansas City, Kansas 66205
United States",913 942 2300,cingulate.com,CING,NASDAQ,January - December,USD,0001862150,17248W105,US17248W2044,2834,"Dec 8, 2021",Common Stock,86-3825535,$6.00,
"Spruce Biosciences, Inc.","Spruce Biosciences, Inc., a biopharmaceutical company, focuses on developing and commercializing novel therapies for rare endocrine disorders.
The company engages in developing tildacerfont, a non-steroidal therapy to enhance disease control and reduce steroid burden for patients suffering from congenital adrenal hyperplasia (CAH), which is in Phase 2b clinical trial; and to evaluate glucocorticoid reduction in adult patients with classic CAH that is Phase 2b clinical trial.
It is also developing tildacerfont for the treatment of pediatric classic congenital adrenal hyperplasia in children that is in Phase 2 clinical trial; and for females with polycystic ovary syndrome, which is in Phase 2 clinical trial.
Spruce Biosciences, Inc. has a license agreement with Eli Lilly and Company to research, develop, and commercialize compounds for various pharmaceutical uses; and collaboration and license agreement with Kaken Pharmaceutical Co. Ltd. to develop, manufacture, and commercialize tildacerfont for the treatment of CAH in Japan.
The company was incorporated in 2014 and is headquartered in South San Francisco, California.","Data/company_logos_stock_analysis\Spruce_Biosciences,_Inc._logo.svg",https://stockanalysis.com/stocks/sprb/,United States,2014,Biotechnology,Healthcare,29,Javier Szwarcberg,"611 Gateway Boulevard, Suite 740
South San Francisco, California 94080
United States",415 655 4168,sprucebiosciences.com,SPRB,NASDAQ,January - December,USD,0001683553,85209E109,US85209E1091,2834,"Oct 9, 2020",Common Stock,81-2154263,$15.00,
Eterna Therapeutics Inc.,"Eterna Therapeutics Inc., a life science company, provides mRNA cell engineering technologies.
Its technologies include mRNA cell reprogramming and gene editing; NoveSlice and UltraSlice gene-editing proteins; and the ToRNAdo mRNA delivery system.
The company has a license agreement with Factor Bioscience Limited. Eterna Therapeutics Inc. was founded in 2018 and is based in Cambridge, Massachusetts.",Data/company_logos_stock_analysis\Eterna_Therapeutics_Inc._logo.svg,https://stockanalysis.com/stocks/erna/,United States,2018,Biotechnology,Healthcare,8,Sanjeev Luther,"1035 Cambridge Street, Suite 18A
Cambridge, Massachusetts 02141
United States",212 582 1199,eternatx.com,ERNA,NASDAQ,January - December,USD,0000748592,114082209,US1140822099,2834,,Common Stock,31-1103425,,
"Minerva Neurosciences, Inc.","Minerva Neurosciences, Inc., a clinical-stage biopharmaceutical company, focuses on the development and commercialization of product candidates for the treatment of central nervous system diseases.
Its lead product candidate is roluperidone (MIN-101) for the treatment of negative symptoms in patients with schizophrenia, currently submitted an New Drug Application (NDA); and MIN-301, a soluble recombinant form of the neuregulin-1b1 protein for the treatment of Parkinson’s disease and other neurodegenerative disorders.
The company has a license agreement with Mitsubishi Tanabe Pharma Corporation to develop, sell, and import roluperidone globally excluding Asia.
Minerva Neurosciences, Inc. was incorporated in 2007 and is based in Burlington, Massachusetts.","Data/company_logos_stock_analysis\Minerva_Neurosciences,_Inc._logo.svg",https://stockanalysis.com/stocks/nerv/,United States,2007,Biotechnology,Healthcare,9,Remy Luthringer,"1500 District Avenue
Burlington, Massachusetts 01803
United States",617 600 7373,minervaneurosciences.com,NERV,NASDAQ,January - December,USD,0001598646,603380205,US6033802058,2834,"Jul 1, 2014",Common Stock,26-0784194,,
